Sura_No,Verse_No,Word_No,Word,Normalized_Word,Verdict,Termination,Peel_Count,Peeled_Prefixes,Licenses,Stem_Surface,Stem_Pattern,Stem_Consonants,Closed_Form_Proof,Deferred_Candidate_Prefix,Root_Work,Root_Proven,Stem_Proof,Note,Trace_Anchor,Parent_Anchor
0,57,1,كَمْ,كَمْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:57:1,aslot/axis3/0:57:1
0,57,2,دَارًا,دَاْرَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَاْرَنْاْ,CVV·CVCC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:57:2,aslot/axis3/0:57:2
0,58,1,كَأَيْنَ,كَأَيْنَ,ACCEPT,CLOSED_REMAINDER,1,كَ,LIC:4,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:58:1,aslot/axis3/0:58:1
0,58,2,عَبْدًا,عَبْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَبْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:58:2,aslot/axis3/0:58:2
0,58,3,مَلَكْتَ,مَلَكْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَلَكْتَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:58:3,aslot/axis3/0:58:3
0,59,1,كَذَا,كَذَاْ,ACCEPT,CLOSED_REMAINDER,1,كَ,LIC:4,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:59:1,aslot/axis3/0:59:1
0,59,2,وَكَذَا,وَكَذَاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «كَذَاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:59:2,aslot/axis3/0:59:2
0,59,3,دِرْهَمًا,دِرْهَمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دِرْهَمَنْاْ,CVC·CV·CVCC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:59:3,aslot/axis3/0:59:3
0,59,4,مَلَكْتَ,مَلَكْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَلَكْتَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:59:4,aslot/axis3/0:59:4
0,60,1,جَاءَ,جَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:60:1,aslot/axis3/0:60:1
0,60,2,بِكَذَا,بِكَذَاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «كَذَاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة بِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:60:2,aslot/axis3/0:60:2
0,60,3,وَكَذَا,وَكَذَاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «كَذَاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:60:3,aslot/axis3/0:60:3
0,61,1,مَلَكْتَ,مَلَكْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَلَكْتَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:61:1,aslot/axis3/0:61:1
0,61,2,مِائَةَ,مِاْئَةَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مِاْئَةَ,CVC·CV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:61:2,aslot/axis3/0:61:2
0,61,3,دِرْهَمٍ,دِرْهَمِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دِرْهَمِنْ,CVC·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:61:3,aslot/axis3/0:61:3
0,62,1,رَأَيْتُ,رَأَيْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَأَيْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:62:1,aslot/axis3/0:62:1
0,62,2,أَلْفَ,أَلْفَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَلْفَ,CVC·CV,3,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:62:2,aslot/axis3/0:62:2
0,62,3,رَجُلٍ,رَجُلِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَجُلِنْ,CV·CV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:62:3,aslot/axis3/0:62:3
0,63,1,مَلَكْتَ,مَلَكْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَلَكْتَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:63:1,aslot/axis3/0:63:1
0,63,2,أَلْوَفَ,أَلْوَفَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَلْوَفَ,CVC·CV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:63:2,aslot/axis3/0:63:2
0,63,3,دَرَاهِمَ,دَرَاْهِمَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَرَاْهِمَ,CV·CVV·CV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:63:3,aslot/axis3/0:63:3
0,64,1,جَمَعْتُ,جَمَعْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَمَعْتُ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:64:1,aslot/axis3/0:64:1
0,64,2,مَلَايِينَ,مَلَاْيِيْنَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَلَاْيِيْنَ,CV·CVV·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:64:2,aslot/axis3/0:64:2
0,64,3,دِرْهَمٍ,دِرْهَمِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دِرْهَمِنْ,CVC·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:64:3,aslot/axis3/0:64:3
0,65,1,أَيَّةَ,أَيْيَةَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَيْيَةَ,CVC·CV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:65:1,aslot/axis3/0:65:1
0,65,2,كِتَابًا,كِتَاْبَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كِتَاْبَنْاْ,CV·CVV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:65:2,aslot/axis3/0:65:2
0,66,1,كَيْتَ,كَيْتَ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CV),aslot/axis4/0:66:1,aslot/axis3/0:66:1
0,66,2,مَالًا,مَاْلَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَاْلَنْاْ,CVV·CVCC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:66:2,aslot/axis3/0:66:2
0,67,1,جَاءَ,جَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:67:1,aslot/axis3/0:67:1
0,67,2,ذُو,ذُوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ذُوْ,CVV,1,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:67:2,aslot/axis3/0:67:2
0,67,3,مَالٍ,مَاْلِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَاْلِنْ,CVV·CVC,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:67:3,aslot/axis3/0:67:3
0,67,4,كَثِيرٍ,كَثِيْرِنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «ثِيْرِنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة كَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:67:4,aslot/axis3/0:67:4
0,68,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:68:1,aslot/axis3/0:68:1
0,68,2,رَيْحَانُ,رَيْحَاْنُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَيْحَاْنُ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:68:2,aslot/axis3/0:68:2
0,68,3,رُوَيْدَ,رُوَيْدَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رُوَيْدَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:68:3,aslot/axis3/0:68:3
0,68,4,زَيْدًا,زَيْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:68:4,aslot/axis3/0:68:4
0,69,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:69:1,aslot/axis3/0:69:1
0,69,2,وَلَدَانِ,وَلَدَاْنِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «لَدَاْنِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:69:2,aslot/axis3/0:69:2
0,69,3,بَلْهَ,بَلْهَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَلْهَ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:69:3,aslot/axis3/0:69:3
0,69,4,بَسِيطًا,بَسِيْطَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَسِيْطَنْاْ,CV·CVV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:69:4,aslot/axis3/0:69:4
0,70,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:70:1,aslot/axis3/0:70:1
0,70,2,بَسِيطُ,بَسِيْطُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَسِيْطُ,CV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:70:2,aslot/axis3/0:70:2
0,70,3,دُونَكَ,دُوْنَكَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دُوْنَكَ,CVV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:70:3,aslot/axis3/0:70:3
0,70,4,الْكِتَابَ,ءَلْكِتَاْبَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْكِتَاْبَ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:70:4,aslot/axis3/0:70:4
0,71,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:71:1,aslot/axis3/0:71:1
0,71,2,رَيْحَانُ,رَيْحَاْنُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَيْحَاْنُ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:71:2,aslot/axis3/0:71:2
0,71,3,عَلَيْكَ,عَلَيْكَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَلَيْكَ,CV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:71:3,aslot/axis3/0:71:3
0,71,4,مُهْتَدِيًا,مُهْتَدِيَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُهْتَدِيَنْاْ,CVC·CV·CV·CVCC,7,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:71:4,aslot/axis3/0:71:4
0,72,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:72:1,aslot/axis3/0:72:1
0,72,2,سَرْمِينُ,سَرْمِيْنُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَرْمِيْنُ,CVC·CVV·CV,4,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:72:2,aslot/axis3/0:72:2
0,72,3,هَاءَ,هَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:72:3,aslot/axis3/0:72:3
0,72,4,دِرْهَمًا,دِرْهَمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دِرْهَمَنْاْ,CVC·CV·CVCC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:72:4,aslot/axis3/0:72:4
0,73,1,يَا,يَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:73:1,aslot/axis3/0:73:1
0,73,2,وَلَدَانِ,وَلَدَاْنِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «لَدَاْنِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:73:2,aslot/axis3/0:73:2
0,73,3,حَيَّهَلِ,حَيْيَهَلِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَيْيَهَلِ,CVC·CV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:73:3,aslot/axis3/0:73:3
0,73,4,الْقَهْوَةَ,ءَلْقَهْوَةَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْقَهْوَةَ,CVC·CVC·CV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:73:4,aslot/axis3/0:73:4
0,74,1,هَيْهَاتَ,هَيْهَاْتَ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:74:1,aslot/axis3/0:74:1
0,74,2,الْعَقِيقُ,ءَلْعَقِيْقُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْعَقِيْقُ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:74:2,aslot/axis3/0:74:2
0,75,1,شَتَّانَ,شَتْتَاْنَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,شَتْتَاْنَ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:75:1,aslot/axis3/0:75:1
0,75,2,سَرْمِينُ,سَرْمِيْنُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَرْمِيْنُ,CVC·CVV·CV,4,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:75:2,aslot/axis3/0:75:2
0,75,3,وَبَسِيطٌ,وَبَسِيْطُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,1,وَ,LIC:1,بَسِيْطُنْ,CV·CVV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:75:3,aslot/axis3/0:75:3
0,76,1,سُرْعَانَ,سُرْعَاْنَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سُرْعَاْنَ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:76:1,aslot/axis3/0:76:1
0,76,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:76:2,aslot/axis3/0:76:2
0,76,3,خُرُوجًا,خُرُوْجَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,خُرُوْجَنْاْ,CV·CVV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:76:3,aslot/axis3/0:76:3
0,77,1,كَانَ,كَاْنَ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV·CV),aslot/axis4/0:77:1,aslot/axis3/0:77:1
0,77,2,الْعَالِمُ,ءَلْعَاْلِمُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْعَاْلِمُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:77:2,aslot/axis3/0:77:2
0,77,3,طَالِبًا,طَاْلِبَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,طَاْلِبَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:77:3,aslot/axis3/0:77:3
0,78,1,صَارَ,صَاْرَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,صَاْرَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:78:1,aslot/axis3/0:78:1
0,78,2,الْحَدِيدُ,ءَلْحَدِيْدُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْحَدِيْدُ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:78:2,aslot/axis3/0:78:2
0,78,3,سَيْفًا,سَيْفَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَيْفَنْاْ,CVC·CVCC,5,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:78:3,aslot/axis3/0:78:3
0,79,1,أَصْبَحَ,أَصْبَحَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَصْبَحَ,CVC·CV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:79:1,aslot/axis3/0:79:1
0,79,2,الْبَرْدُ,ءَلْبَرْدُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْبَرْدُ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:79:2,aslot/axis3/0:79:2
0,79,3,شَدِيدًا,شَدِيْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,شَدِيْدَنْاْ,CV·CVV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:79:3,aslot/axis3/0:79:3
0,80,1,أَمْسَى,أَمْسَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَمْسَاْ,CVC·CVV,3,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:80:1,aslot/axis3/0:80:1
0,80,2,الْفَلَّاحُ,ءَلْفَلْلَاْحُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْفَلْلَاْحُ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:80:2,aslot/axis3/0:80:2
0,80,3,رَاجِعًا,رَاْجِعَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَاْجِعَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:80:3,aslot/axis3/0:80:3
0,81,1,أَضْحَى,أَضْحَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَضْحَاْ,CVC·CVV,3,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:81:1,aslot/axis3/0:81:1
0,81,2,الطَّالِبُ,ءَطْطَاْلِبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَطْطَاْلِبُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:81:2,aslot/axis3/0:81:2
0,81,3,مُصَلِّيًا,مُصَلْلِيَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُصَلْلِيَنْاْ,CV·CVC·CV·CVCC,7,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:81:3,aslot/axis3/0:81:3
0,82,1,ظَلَّ,ظَلْلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ظَلْلَ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:82:1,aslot/axis3/0:82:1
0,82,2,بَسِيطٌ,بَسِيْطُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَسِيْطُنْ,CV·CVV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:82:2,aslot/axis3/0:82:2
0,82,3,صَائِمًا,صَاْئِمَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,صَاْئِمَنْاْ,CVV·CV·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:82:3,aslot/axis3/0:82:3
0,83,1,بَاتَ,بَاْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَاْتَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:83:1,aslot/axis3/0:83:1
0,83,2,الطَّالِبُ,ءَطْطَاْلِبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَطْطَاْلِبُ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:83:2,aslot/axis3/0:83:2
0,83,3,مُتَدَرِّسًا,مُتَدَرْرِسَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُتَدَرْرِسَنْاْ,CV·CV·CVC·CV·CVCC,8,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:83:3,aslot/axis3/0:83:3
0,84,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:84:1,aslot/axis3/0:84:1
0,84,2,زَالَ,زَاْلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَاْلَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:84:2,aslot/axis3/0:84:2
0,84,3,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:84:3,aslot/axis3/0:84:3
0,84,4,مُنْفَرِدًا,مُنْفَرِدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُنْفَرِدَنْاْ,CVC·CV·CV·CVCC,7,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:84:4,aslot/axis3/0:84:4
0,85,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:85:1,aslot/axis3/0:85:1
