Sura_No,Verse_No,Word_No,Word,Normalized_Word,Verdict,Termination,Peel_Count,Peeled_Prefixes,Licenses,Stem_Surface,Stem_Pattern,Stem_Consonants,Closed_Form_Proof,Deferred_Candidate_Prefix,Root_Work,Root_Proven,Stem_Proof,Note,Trace_Anchor,Parent_Anchor
0,2,15,تَعْمَلَ,تَعْمَلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَعْمَلَ,CVC·CV·CV,4,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:15,aslot/axis3/0:2:15
0,2,16,سِرًّا,سِرْرَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سِرْرَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:16,aslot/axis3/0:2:16
0,2,17,كُلَّ,كُلْلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:17,aslot/axis3/0:2:17
0,2,18,وَسِيلَةٍ,وَسِيْلَةِنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «سِيْلَةِنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:18,aslot/axis3/0:2:18
0,2,19,مُمْكِنَةٍ,مُمْكِنَةِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مُمْكِنَةِنْ,CVC·CV·CV·CVC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:19,aslot/axis3/0:2:19
0,2,20,لِإِبْعَادِهِمْ,لِإِبْعَاْدِهِمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «إِبْعَاْدِهِمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:20,aslot/axis3/0:2:20
0,2,21,عَنْ,عَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:21,aslot/axis3/0:2:21
0,2,22,أَبِيهِمْ,أَبِيْهِمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَبِيْهِمْ,CV·CVV·CVC,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:2:22,aslot/axis3/0:2:22
0,2,23,وَالتَّخَلُّصِ,وَتْتَخَلْلُصِ,DEFER,DEFER_ELIDED_LETTER_NOT_RESTORABLE,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع مشروعٌ عند 2 بعقد الغياب، والبقية «تْتَخَلْلُصِ» لا تقوم بنفسها (SYLLABLE_WITHOUT_ONSET): الحرف الغائب بدءُ مقطعها، وردُّه إنشاءٌ لا كشف,aslot/axis4/0:2:23,aslot/axis3/0:2:23
0,2,24,مِنْهُمْ,مِنْهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مِنْهُمْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:24,aslot/axis3/0:2:24
0,2,25,وَفِي,وَفِيْ,ACCEPT,CLOSED_REMAINDER,1,وَ,LIC:1,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:25,aslot/axis3/0:2:25
0,2,26,يَوْمٍ,يَوْمِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَوْمِنْ,CVC·CVC,4,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:26,aslot/axis3/0:2:26
0,2,27,مِنَ,مِنَ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:2:27,aslot/axis3/0:2:27
0,2,28,الْأَيَّامِ,ءَلْأَيْيَاْمِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَيْيَاْمِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:28,aslot/axis3/0:2:28
0,2,29,كَانَ,كَاْنَ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV·CV),aslot/axis4/0:2:29,aslot/axis3/0:2:29
0,2,30,الْأَمِيرَانِ,ءَلْأَمِيْرَاْنِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَمِيْرَاْنِ,CVC·CV·CVV·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:30,aslot/axis3/0:2:30
0,2,31,يَلْعَبَانِ,يَلْعَبَاْنِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَلْعَبَاْنِ,CVC·CV·CVV·CV,5,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:31,aslot/axis3/0:2:31
0,2,32,مَعَ,مَعَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَعَ,CV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:32,aslot/axis3/0:2:32
0,2,33,أُخْتِهِمَا,أُخْتِهِمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أُخْتِهِمَاْ,CVC·CV·CV·CVV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:33,aslot/axis3/0:2:33
0,2,34,الْأَمِيرَةِ,ءَلْأَمِيْرَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَمِيْرَةِ,CVC·CV·CVV·CV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:34,aslot/axis3/0:2:34
0,2,35,فِي,فِيْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:35,aslot/axis3/0:2:35
0,2,36,حَدَائِقِ,حَدَاْئِقِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَدَاْئِقِ,CV·CVV·CV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:36,aslot/axis3/0:2:36
0,2,37,الْقَصْرِ,ءَلْقَصْرِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْقَصْرِ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:37,aslot/axis3/0:2:37
0,2,38,بَعْدَ,بَعْدَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَعْدَ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:38,aslot/axis3/0:2:38
0,2,39,خُرُوجِ,خُرُوْجِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,خُرُوْجِ,CV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:39,aslot/axis3/0:2:39
0,2,40,الْمَلِكِ,ءَلْمَلِكِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْمَلِكِ,CVC·CV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:40,aslot/axis3/0:2:40
0,2,41,فَشَوَّقَتْهُمْ,فَشَوْوَقَتْهُمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «شَوْوَقَتْهُمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:41,aslot/axis3/0:2:41
0,2,42,عَمَّتُهُمْ,عَمْمَتُهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْمَتُهُمْ,CVC·CV·CV·CVC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:42,aslot/axis3/0:2:42
0,2,43,وَحَبَّبَتْ,وَحَبْبَبَتْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «حَبْبَبَتْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:43,aslot/axis3/0:2:43
0,2,44,إِلَيْهِمُ,إِلَيْهِمُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,إِلَيْهِمُ,CV·CVC·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:44,aslot/axis3/0:2:44
0,2,45,الذَّهَابَ,ءَذْذَهَاْبَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَذْذَهَاْبَ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:45,aslot/axis3/0:2:45
0,2,46,مَعَهَا,مَعَهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَعَهَاْ,CV·CV·CVV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:46,aslot/axis3/0:2:46
0,2,47,إِلَى,إِلَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,إِلَاْ,CV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:47,aslot/axis3/0:2:47
0,2,48,الْغَابَةِ,ءَلْغَاْبَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْغَاْبَةِ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:48,aslot/axis3/0:2:48
0,2,49,لِلَّعِبِ,لِلْلَعِبِ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CV·CV·CV),aslot/axis4/0:2:49,aslot/axis3/0:2:49
0,2,50,فِيهَا,فِيْهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,فِيْهَاْ,CVV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:50,aslot/axis3/0:2:50
0,2,51,وَوَعَدَتْهُمْ,وَوَعَدَتْهُمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «وَعَدَتْهُمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:51,aslot/axis3/0:2:51
0,2,52,أَنْ,أَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:52,aslot/axis3/0:2:52
0,2,53,تُرِيَهُمْ,تُرِيَهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تُرِيَهُمْ,CV·CV·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:53,aslot/axis3/0:2:53
0,2,54,أَشْيَاءَ,أَشْيَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَشْيَاْءَ,CVC·CVV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:2:54,aslot/axis3/0:2:54
0,2,55,جَمِيلَةً,جَمِيْلَةَنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَمِيْلَةَنْ,CV·CVV·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:55,aslot/axis3/0:2:55
0,2,56,وَأَلْعَابًا,وَأَلْعَاْبَنْاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «أَلْعَاْبَنْاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:56,aslot/axis3/0:2:56
0,2,57,لَذِيذَةً,لَذِيْذَةَنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «ذِيْذَةَنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:57,aslot/axis3/0:2:57
0,2,58,سَارَّةً,سَاْرْرَةَنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَاْرْرَةَنْ,CVVC·CV·CVC,5,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:58,aslot/axis3/0:2:58
0,2,59,تَحْتَ,تَحْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَحْتَ,CVC·CV,3,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:59,aslot/axis3/0:2:59
0,2,60,الْأِشْجَارِ,ءَلْأِشْجَاْرِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأِشْجَاْرِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:60,aslot/axis3/0:2:60
0,2,61,هُنَاكَ,هُنَاْكَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هُنَاْكَ,CV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:61,aslot/axis3/0:2:61
0,2,62,فَصَدَّقَ,فَصَدْدَقَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «صَدْدَقَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:62,aslot/axis3/0:2:62
0,2,63,الْأَمِيرَانِ,ءَلْأَمِيْرَاْنِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَمِيْرَاْنِ,CVC·CV·CVV·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:63,aslot/axis3/0:2:63
0,2,64,وَالْأَمِيرَةُ,وَلْأَمِيْرَةُ,DEFER,DEFER_ELIDED_LETTER_NOT_RESTORABLE,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع مشروعٌ عند 2 بعقد الغياب، والبقية «لْأَمِيْرَةُ» لا تقوم بنفسها (SYLLABLE_WITHOUT_ONSET): الحرف الغائب بدءُ مقطعها، وردُّه إنشاءٌ لا كشف,aslot/axis4/0:2:64,aslot/axis3/0:2:64
0,2,65,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:2:65,aslot/axis3/0:2:65
0,2,66,قَالَتْهُ,قَاْلَتْهُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,قَاْلَتْهُ,CVV·CVC·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:66,aslot/axis3/0:2:66
0,2,67,عَمَّتُهُمْ,عَمْمَتُهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْمَتُهُمْ,CVC·CV·CV·CVC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:67,aslot/axis3/0:2:67
0,2,68,وَلَمْ,وَلَمْ,ACCEPT,CLOSED_REMAINDER,1,وَ,LIC:1,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:68,aslot/axis3/0:2:68
0,2,69,يَعْرِفُوا,يَعْرِفُوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَعْرِفُوْ,CVC·CV·CVV,4,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:69,aslot/axis3/0:2:69
0,2,70,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:2:70,aslot/axis3/0:2:70
0,2,71,تُخْفِيهِ,تُخْفِيْهِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تُخْفِيْهِ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:71,aslot/axis3/0:2:71
0,2,72,عَنْهُمْ,عَنْهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَنْهُمْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:72,aslot/axis3/0:2:72
0,2,73,مِنَ,مِنَ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:2:73,aslot/axis3/0:2:73
0,2,74,الشَّرِّ,ءَشْشَرْرِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَشْشَرْرِ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:74,aslot/axis3/0:2:74
0,2,75,وَذَهَبُوا,وَذَهَبُوْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «ذَهَبُوْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:75,aslot/axis3/0:2:75
0,2,76,مَعَهَا,مَعَهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَعَهَاْ,CV·CV·CVV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:76,aslot/axis3/0:2:76
0,2,77,لِلَّعِبِ,لِلْلَعِبِ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVC·CV·CV·CV),aslot/axis4/0:2:77,aslot/axis3/0:2:77
0,2,78,وَالرِّيَاضَةِ,وَرْرِيَاْضَةِ,DEFER,DEFER_ELIDED_LETTER_NOT_RESTORABLE,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع مشروعٌ عند 2 بعقد الغياب، والبقية «رْرِيَاْضَةِ» لا تقوم بنفسها (SYLLABLE_WITHOUT_ONSET): الحرف الغائب بدءُ مقطعها، وردُّه إنشاءٌ لا كشف,aslot/axis4/0:2:78,aslot/axis3/0:2:78
0,2,79,فِي,فِيْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:79,aslot/axis3/0:2:79
0,2,80,الْغَابَةِ,ءَلْغَاْبَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْغَاْبَةِ,CVC·CVV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:80,aslot/axis3/0:2:80
0,2,81,وَمُشَاهَدَةِ,وَمُشَاْهَدَةِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «مُشَاْهَدَةِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:81,aslot/axis3/0:2:81
0,2,82,الْأَشْيَاءِ,ءَلْأَشْيَاْءِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَشْيَاْءِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:82,aslot/axis3/0:2:82
0,2,83,الْجَمِيلَةِ,ءَلْجَمِيْلَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْجَمِيْلَةِ,CVC·CV·CVV·CV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:83,aslot/axis3/0:2:83
0,2,84,فِيهَا,فِيْهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,فِيْهَاْ,CVV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:84,aslot/axis3/0:2:84
0,2,85,وَرُؤْيَةِ,وَرُؤْيَةِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «رُؤْيَةِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:85,aslot/axis3/0:2:85
0,2,86,الْأَلْعَابِ,ءَلْأَلْعَاْبِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَلْعَاْبِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:86,aslot/axis3/0:2:86
0,2,87,الْغَرِيبَةِ,ءَلْغَرِيْبَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْغَرِيْبَةِ,CVC·CV·CVV·CV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:87,aslot/axis3/0:2:87
0,2,88,تَحْتَ,تَحْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَحْتَ,CVC·CV,3,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:88,aslot/axis3/0:2:88
0,2,89,أَشْجَارِهَا,أَشْجَاْرِهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَشْجَاْرِهَاْ,CVC·CVV·CV·CVV,5,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:2:89,aslot/axis3/0:2:89
