Sura_No,Verse_No,Word_No,Word,Segment_Count,Segment_Numbers,Surface_Conflict,Segment_Numbering_Gap,Cut_Separators,Trace_Anchor,Parent_Anchor
0,80,2,الْفَلَّاحُ,1,1,NO,NO,,aslot/axis0/0:80:2,aslot/axis0/0:80:2
0,80,3,رَاجِعًا,1,1,NO,NO,,aslot/axis0/0:80:3,aslot/axis0/0:80:3
0,81,1,أَضْحَى,1,1,NO,NO,,aslot/axis0/0:81:1,aslot/axis0/0:81:1
0,81,2,الطَّالِبُ,1,1,NO,NO,,aslot/axis0/0:81:2,aslot/axis0/0:81:2
0,81,3,مُصَلِّيًا,1,1,NO,NO,,aslot/axis0/0:81:3,aslot/axis0/0:81:3
0,82,1,ظَلَّ,1,1,NO,NO,,aslot/axis0/0:82:1,aslot/axis0/0:82:1
0,82,2,بَسِيطٌ,1,1,NO,NO,,aslot/axis0/0:82:2,aslot/axis0/0:82:2
0,82,3,صَائِمًا,1,1,NO,NO,,aslot/axis0/0:82:3,aslot/axis0/0:82:3
0,83,1,بَاتَ,1,1,NO,NO,,aslot/axis0/0:83:1,aslot/axis0/0:83:1
0,83,2,الطَّالِبُ,1,1,NO,NO,,aslot/axis0/0:83:2,aslot/axis0/0:83:2
0,83,3,مُتَدَرِّسًا,1,1,NO,NO,,aslot/axis0/0:83:3,aslot/axis0/0:83:3
0,84,1,مَا,1,1,NO,NO,,aslot/axis0/0:84:1,aslot/axis0/0:84:1
0,84,2,زَالَ,1,1,NO,NO,,aslot/axis0/0:84:2,aslot/axis0/0:84:2
0,84,3,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:84:3,aslot/axis0/0:84:3
0,84,4,مُنْفَرِدًا,1,1,NO,NO,,aslot/axis0/0:84:4,aslot/axis0/0:84:4
0,85,1,مَا,1,1,NO,NO,,aslot/axis0/0:85:1,aslot/axis0/0:85:1
0,85,2,بَرِحَ,1,1,NO,NO,,aslot/axis0/0:85:2,aslot/axis0/0:85:2
0,85,3,الْجَهْلُ,1,1,NO,NO,,aslot/axis0/0:85:3,aslot/axis0/0:85:3
0,85,4,مُضِرًّا,1,1,NO,NO,,aslot/axis0/0:85:4,aslot/axis0/0:85:4
0,86,1,مَا,1,1,NO,NO,,aslot/axis0/0:86:1,aslot/axis0/0:86:1
0,86,2,فَتِئَ,1,1,NO,NO,,aslot/axis0/0:86:2,aslot/axis0/0:86:2
0,86,3,سَرْمِينُ,1,1,NO,NO,,aslot/axis0/0:86:3,aslot/axis0/0:86:3
0,86,4,مُتَبَسِّمًا,1,1,NO,NO,,aslot/axis0/0:86:4,aslot/axis0/0:86:4
0,87,1,مَا,1,1,NO,NO,,aslot/axis0/0:87:1,aslot/axis0/0:87:1
0,87,2,انْفَكَّ,1,1,NO,NO,,aslot/axis0/0:87:2,aslot/axis0/0:87:2
0,87,3,هَاشِمٌ,1,1,NO,NO,,aslot/axis0/0:87:3,aslot/axis0/0:87:3
0,87,4,عَالِمًا,1,1,NO,NO,,aslot/axis0/0:87:4,aslot/axis0/0:87:4
0,88,1,مَا,1,1,NO,NO,,aslot/axis0/0:88:1,aslot/axis0/0:88:1
0,88,2,دَامَ,1,1,NO,NO,,aslot/axis0/0:88:2,aslot/axis0/0:88:2
0,88,3,الْفَاسِقُ,1,1,NO,NO,,aslot/axis0/0:88:3,aslot/axis0/0:88:3
0,88,4,مُتَرَدِّدًا,1,1,NO,NO,,aslot/axis0/0:88:4,aslot/axis0/0:88:4
0,89,1,لَيْسَ,1,1,NO,NO,,aslot/axis0/0:89:1,aslot/axis0/0:89:1
0,89,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:89:2,aslot/axis0/0:89:2
0,89,3,حَاضِرًا,1,1,NO,NO,,aslot/axis0/0:89:3,aslot/axis0/0:89:3
0,90,1,عَسَى,1,1,NO,NO,,aslot/axis0/0:90:1,aslot/axis0/0:90:1
0,90,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:90:2,aslot/axis0/0:90:2
0,90,3,أَنْ,1,1,NO,NO,,aslot/axis0/0:90:3,aslot/axis0/0:90:3
0,90,4,يَحْضُرَ,1,1,NO,NO,,aslot/axis0/0:90:4,aslot/axis0/0:90:4
0,91,1,كَادَ,1,1,NO,NO,,aslot/axis0/0:91:1,aslot/axis0/0:91:1
0,91,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:91:2,aslot/axis0/0:91:2
0,91,3,يَقُومُ,1,1,NO,NO,,aslot/axis0/0:91:3,aslot/axis0/0:91:3
0,92,1,كَرُبَ,1,1,NO,NO,,aslot/axis0/0:92:1,aslot/axis0/0:92:1
0,92,2,الْقَلْبُ,1,1,NO,NO,,aslot/axis0/0:92:2,aslot/axis0/0:92:2
0,92,3,يَذُوبُ,1,1,NO,NO,,aslot/axis0/0:92:3,aslot/axis0/0:92:3
0,93,1,أَوْشَكَ,1,1,NO,NO,,aslot/axis0/0:93:1,aslot/axis0/0:93:1
0,93,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:93:2,aslot/axis0/0:93:2
0,93,3,أَنْ,1,1,NO,NO,,aslot/axis0/0:93:3,aslot/axis0/0:93:3
0,93,4,يَقُومَ,1,1,NO,NO,,aslot/axis0/0:93:4,aslot/axis0/0:93:4
0,94,1,نِعْمَ,1,1,NO,NO,,aslot/axis0/0:94:1,aslot/axis0/0:94:1
0,94,2,الرَّجُلُ,1,1,NO,NO,,aslot/axis0/0:94:2,aslot/axis0/0:94:2
0,94,3,مُحَمَّدٌ,1,1,NO,NO,,aslot/axis0/0:94:3,aslot/axis0/0:94:3
0,95,1,بِئْسَ,1,1,NO,NO,,aslot/axis0/0:95:1,aslot/axis0/0:95:1
0,95,2,الطَّالِبُ,1,1,NO,NO,,aslot/axis0/0:95:2,aslot/axis0/0:95:2
0,95,3,النَّوَّامُ,1,1,NO,NO,,aslot/axis0/0:95:3,aslot/axis0/0:95:3
0,96,1,سَاءَ,1,1,NO,NO,,aslot/axis0/0:96:1,aslot/axis0/0:96:1
0,96,2,الطَّالِبُ,1,1,NO,NO,,aslot/axis0/0:96:2,aslot/axis0/0:96:2
0,96,3,الْكَسُولُ,1,1,NO,NO,,aslot/axis0/0:96:3,aslot/axis0/0:96:3
0,97,1,حَبَّذَا,1,1,NO,NO,,aslot/axis0/0:97:1,aslot/axis0/0:97:1
0,97,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:97:2,aslot/axis0/0:97:2
0,98,1,حَسِبْتُ,1,1,NO,NO,,aslot/axis0/0:98:1,aslot/axis0/0:98:1
0,98,2,زَيْدًا,1,1,NO,NO,,aslot/axis0/0:98:2,aslot/axis0/0:98:2
0,98,3,حَاضِرًا,1,1,NO,NO,,aslot/axis0/0:98:3,aslot/axis0/0:98:3
0,99,1,خِلْتُ,1,1,NO,NO,,aslot/axis0/0:99:1,aslot/axis0/0:99:1
0,99,2,الْهِلَالَ,1,1,NO,NO,,aslot/axis0/0:99:2,aslot/axis0/0:99:2
0,99,3,لَائِحًا,1,1,NO,NO,,aslot/axis0/0:99:3,aslot/axis0/0:99:3
0,100,1,ظَنَنْتُ,1,1,NO,NO,,aslot/axis0/0:100:1,aslot/axis0/0:100:1
0,100,2,زَيْدًا,1,1,NO,NO,,aslot/axis0/0:100:2,aslot/axis0/0:100:2
0,100,3,قَائِمًا,1,1,NO,NO,,aslot/axis0/0:100:3,aslot/axis0/0:100:3
0,101,1,رَأَيْتُ,1,1,NO,NO,,aslot/axis0/0:101:1,aslot/axis0/0:101:1
0,101,2,الطَّالِبَ,1,1,NO,NO,,aslot/axis0/0:101:2,aslot/axis0/0:101:2
0,101,3,نَاجِحًا,1,1,NO,NO,,aslot/axis0/0:101:3,aslot/axis0/0:101:3
0,102,1,عَلِمْتُ,1,1,NO,NO,,aslot/axis0/0:102:1,aslot/axis0/0:102:1
0,102,2,الزَّاهِدَ,1,1,NO,NO,,aslot/axis0/0:102:2,aslot/axis0/0:102:2
0,102,3,مَرْزُوقًا,1,1,NO,NO,,aslot/axis0/0:102:3,aslot/axis0/0:102:3
0,103,1,وَجَدْتُ,1,1,NO,NO,,aslot/axis0/0:103:1,aslot/axis0/0:103:1
0,103,2,الْعِلْمَ,1,1,NO,NO,,aslot/axis0/0:103:2,aslot/axis0/0:103:2
0,103,3,نَافِعًا,1,1,NO,NO,,aslot/axis0/0:103:3,aslot/axis0/0:103:3
0,104,1,زَعَمْتُ,1,1,NO,NO,,aslot/axis0/0:104:1,aslot/axis0/0:104:1
0,104,2,زَيْدًا,1,1,NO,NO,,aslot/axis0/0:104:2,aslot/axis0/0:104:2
0,104,3,عَالِمًا,1,1,NO,NO,,aslot/axis0/0:104:3,aslot/axis0/0:104:3
0,105,1,لَوْلَا,1,1,NO,NO,,aslot/axis0/0:105:1,aslot/axis0/0:105:1
0,105,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:105:2,aslot/axis0/0:105:2
0,105,3,لَهَلَكْتُ,1,1,NO,NO,,aslot/axis0/0:105:3,aslot/axis0/0:105:3
0,106,1,لَوْمَا,1,1,NO,NO,,aslot/axis0/0:106:1,aslot/axis0/0:106:1
0,106,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:106:2,aslot/axis0/0:106:2
0,106,3,لَهَلَكْتُ,1,1,NO,NO,,aslot/axis0/0:106:3,aslot/axis0/0:106:3
0,107,1,لَومَا,1,1,NO,NO,,aslot/axis0/0:107:1,aslot/axis0/0:107:1
0,107,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:107:2,aslot/axis0/0:107:2
0,108,1,أَمَّا,1,1,NO,NO,,aslot/axis0/0:108:1,aslot/axis0/0:108:1
0,108,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:108:2,aslot/axis0/0:108:2
0,108,3,فَمُجْتَهِدٌ,1,1,NO,NO,,aslot/axis0/0:108:3,aslot/axis0/0:108:3
0,109,1,أَيْنَ,1,1,NO,NO,,aslot/axis0/0:109:1,aslot/axis0/0:109:1
0,109,2,تَذْهَبْ,1,1,NO,NO,,aslot/axis0/0:109:2,aslot/axis0/0:109:2
0,109,3,أَذْهَبْ,1,1,NO,NO,,aslot/axis0/0:109:3,aslot/axis0/0:109:3
0,110,1,كَيْفَمَا,1,1,NO,NO,,aslot/axis0/0:110:1,aslot/axis0/0:110:1
0,110,2,تَكُونُوا,1,1,NO,NO,,aslot/axis0/0:110:2,aslot/axis0/0:110:2
0,110,3,يُوَلَّ,1,1,NO,NO,,aslot/axis0/0:110:3,aslot/axis0/0:110:3
0,110,4,عَلَيْكُمْ,1,1,NO,NO,,aslot/axis0/0:110:4,aslot/axis0/0:110:4
0,111,1,كُلَّمَا,1,1,NO,NO,,aslot/axis0/0:111:1,aslot/axis0/0:111:1
0,111,2,دَخَلَ,1,1,NO,NO,,aslot/axis0/0:111:2,aslot/axis0/0:111:2
0,111,3,نَبِيٌّ,1,1,NO,NO,,aslot/axis0/0:111:3,aslot/axis0/0:111:3
0,111,4,نَصَرُوهُ,1,1,NO,NO,,aslot/axis0/0:111:4,aslot/axis0/0:111:4
0,112,1,أَيَّ,1,1,NO,NO,,aslot/axis0/0:112:1,aslot/axis0/0:112:1
0,112,2,طَرِيقٍ,1,1,NO,NO,,aslot/axis0/0:112:2,aslot/axis0/0:112:2
0,112,3,تَسْلُكْ,1,1,NO,NO,,aslot/axis0/0:112:3,aslot/axis0/0:112:3
0,112,4,أَسْلُكْ,1,1,NO,NO,,aslot/axis0/0:112:4,aslot/axis0/0:112:4
0,113,1,أَيُّ,1,1,NO,NO,,aslot/axis0/0:113:1,aslot/axis0/0:113:1
0,113,2,رَجُلٍ,1,1,NO,NO,,aslot/axis0/0:113:2,aslot/axis0/0:113:2
0,113,3,يَجِئْ,1,1,NO,NO,,aslot/axis0/0:113:3,aslot/axis0/0:113:3
0,113,4,يُكْرَمْ,1,1,NO,NO,,aslot/axis0/0:113:4,aslot/axis0/0:113:4
0,114,1,دَخَلَ,1,1,NO,NO,,aslot/axis0/0:114:1,aslot/axis0/0:114:1
0,114,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:114:2,aslot/axis0/0:114:2
0,114,3,فَعَمْرٌو,1,1,NO,NO,,aslot/axis0/0:114:3,aslot/axis0/0:114:3
0,115,1,سَافَرَ,1,1,NO,NO,,aslot/axis0/0:115:1,aslot/axis0/0:115:1
0,115,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:115:2,aslot/axis0/0:115:2
0,115,3,ثُمَّ,1,1,NO,NO,,aslot/axis0/0:115:3,aslot/axis0/0:115:3
0,115,4,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:115:4,aslot/axis0/0:115:4
0,116,1,تَزَوَّجْ,1,1,NO,NO,,aslot/axis0/0:116:1,aslot/axis0/0:116:1
0,116,2,هِنْدًا,1,1,NO,NO,,aslot/axis0/0:116:2,aslot/axis0/0:116:2
0,116,3,أَوْ,1,1,NO,NO,,aslot/axis0/0:116:3,aslot/axis0/0:116:3
0,116,4,أُخْتَهَا,1,1,NO,NO,,aslot/axis0/0:116:4,aslot/axis0/0:116:4
0,117,1,جَاءَ,1,1,NO,NO,,aslot/axis0/0:117:1,aslot/axis0/0:117:1
0,117,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:117:2,aslot/axis0/0:117:2
0,117,3,أَو,1,1,NO,NO,,aslot/axis0/0:117:3,aslot/axis0/0:117:3
0,117,4,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:117:4,aslot/axis0/0:117:4
0,118,1,أَزَيْدٌ,1,1,NO,NO,,aslot/axis0/0:118:1,aslot/axis0/0:118:1
0,118,2,أَمْ,1,1,NO,NO,,aslot/axis0/0:118:2,aslot/axis0/0:118:2
0,118,3,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:118:3,aslot/axis0/0:118:3
0,119,1,جَاءَ,1,1,NO,NO,,aslot/axis0/0:119:1,aslot/axis0/0:119:1
0,119,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:119:2,aslot/axis0/0:119:2
0,119,3,بَلْ,1,1,NO,NO,,aslot/axis0/0:119:3,aslot/axis0/0:119:3
0,119,4,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:119:4,aslot/axis0/0:119:4
0,120,1,إِمَّا,1,1,NO,NO,,aslot/axis0/0:120:1,aslot/axis0/0:120:1
0,120,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:120:2,aslot/axis0/0:120:2
0,120,3,وَإِمَّا,1,1,NO,NO,,aslot/axis0/0:120:3,aslot/axis0/0:120:3
0,120,4,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:120:4,aslot/axis0/0:120:4
0,121,1,مِنَ,1,1,NO,NO,,aslot/axis0/0:121:1,aslot/axis0/0:121:1
0,121,2,الْبَيْتِ,1,1,NO,NO,,aslot/axis0/0:121:2,aslot/axis0/0:121:2
0,122,1,أَيُّهَا,1,1,NO,NO,,aslot/axis0/0:122:1,aslot/axis0/0:122:1
0,122,2,النَّاسُ,1,1,NO,NO,,aslot/axis0/0:122:2,aslot/axis0/0:122:2
0,123,1,وَا,1,1,NO,NO,,aslot/axis0/0:123:1,aslot/axis0/0:123:1
0,123,2,زَيْدَاهُ,1,1,NO,NO,,aslot/axis0/0:123:2,aslot/axis0/0:123:2
0,124,1,آ,1,1,NO,NO,,aslot/axis0/0:124:1,aslot/axis0/0:124:1
0,124,2,زَيْدُ,1,1,NO,NO,,aslot/axis0/0:124:2,aslot/axis0/0:124:2
0,125,1,إِذَنْ,1,1,NO,NO,,aslot/axis0/0:125:1,aslot/axis0/0:125:1
0,125,2,أَنْجَحَ,1,1,NO,NO,,aslot/axis0/0:125:2,aslot/axis0/0:125:2
0,126,1,يُرِيدُ,1,1,NO,NO,,aslot/axis0/0:126:1,aslot/axis0/0:126:1
0,126,2,أَنْ,1,1,NO,NO,,aslot/axis0/0:126:2,aslot/axis0/0:126:2
0,126,3,يَنْجَحَ,1,1,NO,NO,,aslot/axis0/0:126:3,aslot/axis0/0:126:3
0,127,1,نَعَمْ,1,1,NO,NO,,aslot/axis0/0:127:1,aslot/axis0/0:127:1
0,127,2,فَعَلْتُ,1,1,NO,NO,,aslot/axis0/0:127:2,aslot/axis0/0:127:2
0,128,1,هَيَّا,1,1,NO,NO,,aslot/axis0/0:128:1,aslot/axis0/0:128:1
0,128,2,إِلَى,1,1,NO,NO,,aslot/axis0/0:128:2,aslot/axis0/0:128:2
0,128,3,الصَّلَاةِ,1,1,NO,NO,,aslot/axis0/0:128:3,aslot/axis0/0:128:3
0,129,1,هِيهَاتَ,1,1,NO,NO,,aslot/axis0/0:129:1,aslot/axis0/0:129:1
0,129,2,لِمَا,1,1,NO,NO,,aslot/axis0/0:129:2,aslot/axis0/0:129:2
0,129,3,تُوعَدُونَ,1,1,NO,NO,,aslot/axis0/0:129:3,aslot/axis0/0:129:3
0,130,1,ذَو,1,1,NO,NO,,aslot/axis0/0:130:1,aslot/axis0/0:130:1
0,130,2,عِلْمٍ,1,1,NO,NO,,aslot/axis0/0:130:2,aslot/axis0/0:130:2
0,131,1,مَاْ,1,1,NO,NO,,aslot/axis0/0:131:1,aslot/axis0/0:131:1
0,131,2,فَعَلْتَهُ,1,1,NO,NO,,aslot/axis0/0:131:2,aslot/axis0/0:131:2
0,132,1,مَا,1,1,NO,NO,,aslot/axis0/0:132:1,aslot/axis0/0:132:1
0,132,2,فَعَلْتَ,1,1,NO,NO,,aslot/axis0/0:132:2,aslot/axis0/0:132:2
0,133,1,مثال,1,1,NO,NO,,aslot/axis0/0:133:1,aslot/axis0/0:133:1
0,134,1,مثال,1,1,NO,NO,,aslot/axis0/0:134:1,aslot/axis0/0:134:1
0,135,1,مثال,1,1,NO,NO,,aslot/axis0/0:135:1,aslot/axis0/0:135:1
0,136,1,مثال,1,1,NO,NO,,aslot/axis0/0:136:1,aslot/axis0/0:136:1
0,137,1,مثال,1,1,NO,NO,,aslot/axis0/0:137:1,aslot/axis0/0:137:1
0,138,1,مثال,1,1,NO,NO,,aslot/axis0/0:138:1,aslot/axis0/0:138:1
0,139,1,مثال,1,1,NO,NO,,aslot/axis0/0:139:1,aslot/axis0/0:139:1
0,140,1,مثال,1,1,NO,NO,,aslot/axis0/0:140:1,aslot/axis0/0:140:1
0,141,1,مثال,1,1,NO,NO,,aslot/axis0/0:141:1,aslot/axis0/0:141:1
0,142,1,مثال,1,1,NO,NO,,aslot/axis0/0:142:1,aslot/axis0/0:142:1
0,143,1,مثال,1,1,NO,NO,,aslot/axis0/0:143:1,aslot/axis0/0:143:1
0,144,1,مثال,1,1,NO,NO,,aslot/axis0/0:144:1,aslot/axis0/0:144:1
0,145,1,مثال,1,1,NO,NO,,aslot/axis0/0:145:1,aslot/axis0/0:145:1
0,146,1,مثال,1,1,NO,NO,,aslot/axis0/0:146:1,aslot/axis0/0:146:1
0,147,1,مثال,1,1,NO,NO,,aslot/axis0/0:147:1,aslot/axis0/0:147:1
0,148,1,مثال,1,1,NO,NO,,aslot/axis0/0:148:1,aslot/axis0/0:148:1
0,149,1,مثال,1,1,NO,NO,,aslot/axis0/0:149:1,aslot/axis0/0:149:1
0,150,1,مثال,1,1,NO,NO,,aslot/axis0/0:150:1,aslot/axis0/0:150:1
0,151,1,مثال,1,1,NO,NO,,aslot/axis0/0:151:1,aslot/axis0/0:151:1
0,152,1,مثال,1,1,NO,NO,,aslot/axis0/0:152:1,aslot/axis0/0:152:1
0,153,1,مثال,1,1,NO,NO,,aslot/axis0/0:153:1,aslot/axis0/0:153:1
0,154,1,مثال,1,1,NO,NO,,aslot/axis0/0:154:1,aslot/axis0/0:154:1
0,155,1,مثال,1,1,NO,NO,,aslot/axis0/0:155:1,aslot/axis0/0:155:1
0,156,1,مثال,1,1,NO,NO,,aslot/axis0/0:156:1,aslot/axis0/0:156:1
0,157,1,مثال,1,1,NO,NO,,aslot/axis0/0:157:1,aslot/axis0/0:157:1
0,158,1,جَاءَ,1,1,NO,NO,,aslot/axis0/0:158:1,aslot/axis0/0:158:1
0,158,2,زَيْدٌ,1,1,NO,NO,,aslot/axis0/0:158:2,aslot/axis0/0:158:2
0,158,3,لَكِنْ,1,1,NO,NO,,aslot/axis0/0:158:3,aslot/axis0/0:158:3
0,158,4,عَمْرٌو,1,1,NO,NO,,aslot/axis0/0:158:4,aslot/axis0/0:158:4
0,158,5,لَمْ,1,1,NO,NO,,aslot/axis0/0:158:5,aslot/axis0/0:158:5
0,158,6,يَجِئْ,1,1,NO,NO,,aslot/axis0/0:158:6,aslot/axis0/0:158:6
0,159,1,جِئْتُ,1,1,NO,NO,,aslot/axis0/0:159:1,aslot/axis0/0:159:1
0,159,2,لَ,1,1,NO,NO,,aslot/axis0/0:159:2,aslot/axis0/0:159:2
0,159,3,أَتَعَلَّمَ,1,1,NO,NO,,aslot/axis0/0:159:3,aslot/axis0/0:159:3
0,160,1,أَيَّانَ,1,1,NO,NO,,aslot/axis0/0:160:1,aslot/axis0/0:160:1
0,160,2,تَسْأَلْنِي,1,1,NO,NO,,aslot/axis0/0:160:2,aslot/axis0/0:160:2
0,160,3,أُجِبْكَ,1,1,NO,NO,,aslot/axis0/0:160:3,aslot/axis0/0:160:3
